uniprot_id	interpro_id	pfam_id	entry_name	start	end	source_version	fetch_date
Q14145	IPR006652	PF01344	Kelch motif	321	359	108.0	2026-04-11
Q14145	IPR006652	PF01344	Kelch motif	361	410	108.0	2026-04-11
Q14145	IPR006652	PF01344	Kelch motif	412	456	108.0	2026-04-11
Q14145		PF24681	KLHDC2/KLHL20/DRC7 Kelch-repeats domain	459	599	108.0	2026-04-11
Q14146	IPR018849	PF10441	Urb2/Npa2 family	1322	1516	108.0	2026-04-11
Q14147	IPR011545	PF00270	DEAD/DEAH box helicase	171	315	108.0	2026-04-11
Q14147	IPR001650	PF00271	Helicase conserved C-terminal domain	378	496	108.0	2026-04-11
Q14147	IPR048333	PF04408	Helicase associated domain (HA2), winged-helix	557	585	108.0	2026-04-11
Q14147		PF21010	Helicase associated domain (HA2), ratchet-like	589	645	108.0	2026-04-11
Q14147	IPR011709	PF07717	Oligonucleotide/oligosaccharide-binding (OB)-fold	800	910	108.0	2026-04-11
Q14147	IPR056382	PF24485	DHX34-like, C2H2-type zinc finger	1118	1142	108.0	2026-04-11
Q14149		PF13589	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase	30	139	108.0	2026-04-11
Q14149	IPR041006	PF17942	Morc6 ribosomal protein S5 domain 2-like	249	382	108.0	2026-04-11
Q14149	IPR011124	PF07496	CW-type Zinc Finger	409	451	108.0	2026-04-11
Q14151	IPR003034	PF02037	SAP domain	30	64	108.0	2026-04-11
Q14151	IPR000504	PF00076	RNA recognition motif	409	478	108.0	2026-04-11
Q14152	IPR054711	PF22591	eIF3a, PCI domain, TPR-like region	9	401	108.0	2026-04-11
Q14152	IPR000717	PF01399	PCI domain	416	494	108.0	2026-04-11
Q14153	IPR029356	PF15242	Family of FAM53	1	302	108.0	2026-04-11
Q14154	IPR006597	PF08238	Sel1 repeat	257	276	108.0	2026-04-11
Q14154	IPR006597	PF08238	Sel1 repeat	277	312	108.0	2026-04-11
Q14154	IPR006597	PF08238	Sel1 repeat	314	349	108.0	2026-04-11
Q14154	IPR006597	PF08238	Sel1 repeat	352	384	108.0	2026-04-11
Q14154	IPR006597	PF08238	Sel1 repeat	386	420	108.0	2026-04-11
Q14155	IPR001715	PF00307	Calponin homology (CH) domain	4	85	108.0	2026-04-11
Q14155		PF16615	Unstructured region one on RhoGEF 6 and 7	138	184	108.0	2026-04-11
Q14155	IPR001452	PF07653	Variant SH3 domain	189	241	108.0	2026-04-11
Q14155	IPR000219	PF00621	RhoGEF domain	275	448	108.0	2026-04-11
Q14155	IPR001849	PF00169	PH domain	490	577	108.0	2026-04-11
Q14155		PF16614	Unstructured region two on RhoGEF 6 and 7	638	728	108.0	2026-04-11
Q14156	IPR049152	PF21052	EFR3, armadillo repeat	48	144	108.0	2026-04-11
Q14157	IPR060532	PF28540	Ubiquitin-associated protein 2, UBA domain	46	100	108.0	2026-04-11
Q14157	IPR022166	PF12478	UBAP2/protein lingerer	495	526	108.0	2026-04-11
Q14159	IPR028026	PF14950	Domain of unknown function (DUF4502)	11	369	108.0	2026-04-11
Q14159	IPR028032	PF14951	Domain of unknown function (DUF4503)	521	905	108.0	2026-04-11
Q14161	IPR001164	PF01412	Putative GTPase activating protein for Arf	5	118	108.0	2026-04-11
Q14161	IPR002110	PF12796	Ankyrin repeats (3 copies)	137	223	108.0	2026-04-11
Q14161	IPR013724	PF08518	Spa2 homology domain (SHD) of GIT	266	294	108.0	2026-04-11
Q14161	IPR013724	PF08518	Spa2 homology domain (SHD) of GIT	330	358	108.0	2026-04-11
Q14161	IPR032352	PF16559	GIT coiled-coil Rho guanine nucleotide exchange factor	414	478	108.0	2026-04-11
Q14161	IPR022018	PF12205	G protein-coupled receptor kinase-interacting protein 1 C term	641	753	108.0	2026-04-11
Q14162	IPR057138	PF23301	Platelet endothelial aggregation receptor 1-like, EGF domain	52	100	108.0	2026-04-11
Q14162	IPR002049	PF00053	Laminin EGF domain	103	130	108.0	2026-04-11
Q14162	IPR002049	PF00053	Laminin EGF domain	163	191	108.0	2026-04-11
Q14164	IPR000719	PF00069	Protein kinase domain	10	227	108.0	2026-04-11
Q14164	IPR041087	PF18396	TANK binding kinase 1 ubiquitin-like domain	308	392	108.0	2026-04-11
Q14164	IPR041309	PF18394	TANK-binding kinase 1 coiled-coil domain 1	400	645	108.0	2026-04-11
Q14165	IPR021720	PF11721	Malectin domain	48	208	108.0	2026-04-11
Q14166	IPR057954	PF25556	Tubulin tyrosine ligase SET-like domain	90	263	108.0	2026-04-11
Q14166	IPR004344	PF03133	Tubulin-tyrosine ligase family	348	638	108.0	2026-04-11
Q14168	IPR014775	PF02828	L27 domain	12	51	108.0	2026-04-11
Q14168	IPR014775	PF02828	L27 domain	93	144	108.0	2026-04-11
Q14168	IPR001478	PF00595	PDZ domain	171	239	108.0	2026-04-11
Q14168	IPR001452	PF07653	Variant SH3 domain	253	314	108.0	2026-04-11
Q14168	IPR008145	PF00625	Guanylate kinase	374	562	108.0	2026-04-11
Q14181	IPR013627	PF08418	DNA polymerase alpha subunit B N-terminal	6	72	108.0	2026-04-11
Q14181	IPR054300	PF22062	DNA polymerase alpha subunit B, OB domain	217	322	108.0	2026-04-11
Q14181	IPR007185	PF04042	DNA polymerase alpha/epsilon subunit B	342	549	108.0	2026-04-11
Q14183	IPR000008	PF00168	C2 domain	105	208	108.0	2026-04-11
Q14183	IPR000008	PF00168	C2 domain	268	371	108.0	2026-04-11
Q14184	IPR000008	PF00168	C2 domain	142	247	108.0	2026-04-11
Q14184	IPR000008	PF00168	C2 domain	283	386	108.0	2026-04-11
Q14185	IPR001452	PF00018	SH3 domain	15	62	108.0	2026-04-11
Q14185	IPR032376	PF16172	DOCK N-terminus	73	416	108.0	2026-04-11
Q14185	IPR027007	PF14429	C2 domain in Dock180 and Zizimin proteins	421	617	108.0	2026-04-11
Q14185	IPR056372	PF23554	Dedicator of cytokinesis (DOCK) TPR region	629	1152	108.0	2026-04-11
Q14185	IPR046769	PF06920	DHR-2, Lobe A	1202	1330	108.0	2026-04-11
Q14185	IPR046770	PF20422	DHR-2, Lobe B	1388	1468	108.0	2026-04-11
Q14185	IPR046773	PF20421	DHR-2, Lobe C	1508	1610	108.0	2026-04-11
Q14186	IPR003316	PF02319	E2F/DP family winged-helix DNA-binding domain	113	193	108.0	2026-04-11
Q14186	IPR014889	PF08781	Transcription factor DP	200	338	108.0	2026-04-11
Q14188	IPR003316	PF02319	E2F/DP family winged-helix DNA-binding domain	129	208	108.0	2026-04-11
Q14188	IPR014889	PF08781	Transcription factor DP	215	352	108.0	2026-04-11
Q14190	IPR011598	PF23171	Hypoxia-inducible factor 1-alpha bHLH domain	2	57	108.0	2026-04-11
Q14190	IPR013767	PF00989	PAS fold	81	142	108.0	2026-04-11
Q14190	IPR013655	PF08447	PAS fold	243	329	108.0	2026-04-11
Q14190	IPR010578	PF06621	Single-minded protein C-terminus	358	660	108.0	2026-04-11
Q14191	IPR002562	PF01612	3'-5' exonuclease	59	228	108.0	2026-04-11
Q14191	IPR011545	PF00270	DEAD/DEAH box helicase	551	711	108.0	2026-04-11
Q14191	IPR001650	PF00271	Helicase conserved C-terminal domain	762	859	108.0	2026-04-11
Q14191	IPR032284	PF16124	RecQ zinc-binding	871	940	108.0	2026-04-11
Q14191	IPR018982	PF09382	RQC domain	955	1053	108.0	2026-04-11
Q14191	IPR002121	PF00570	HRDC domain	1156	1216	108.0	2026-04-11
Q14191	IPR029491	PF14493	Helix-turn-helix domain	1258	1352	108.0	2026-04-11
Q14192	IPR056807	PF25076	FHL2/3 N-terminal LIM domain	6	33	108.0	2026-04-11
Q14192	IPR001781	PF00412	LIM domain	40	96	108.0	2026-04-11
Q14192	IPR001781	PF00412	LIM domain	101	157	108.0	2026-04-11
Q14192	IPR001781	PF00412	LIM domain	162	216	108.0	2026-04-11
Q14192	IPR001781	PF00412	LIM domain	221	275	108.0	2026-04-11
Q14194	IPR006680	PF01979	Amidohydrolase family	64	453	108.0	2026-04-11
Q14195	IPR006680	PF01979	Amidohydrolase family	64	453	108.0	2026-04-11
Q14197	IPR000352	PF00472	RF-1 domain	69	201	108.0	2026-04-11
Q14201	IPR002087	PF07742	BTG family	1	113	108.0	2026-04-11
Q14202	IPR010507	PF06467	MYM-type Zinc finger with FCS sequence motif	348	389	108.0	2026-04-11
Q14202	IPR010507	PF06467	MYM-type Zinc finger with FCS sequence motif	404	440	108.0	2026-04-11
Q14202	IPR010507	PF06467	MYM-type Zinc finger with FCS sequence motif	446	488	108.0	2026-04-11
Q14202	IPR010507	PF06467	MYM-type Zinc finger with FCS sequence motif	493	532	108.0	2026-04-11
Q14202	IPR010507	PF06467	MYM-type Zinc finger with FCS sequence motif	541	578	108.0	2026-04-11
Q14202	IPR010507	PF06467	MYM-type Zinc finger with FCS sequence motif	587	623	108.0	2026-04-11
Q14202	IPR010507	PF06467	MYM-type Zinc finger with FCS sequence motif	628	664	108.0	2026-04-11
Q14202	IPR010507	PF06467	MYM-type Zinc finger with FCS sequence motif	674	710	108.0	2026-04-11
Q14202	IPR010507	PF06467	MYM-type Zinc finger with FCS sequence motif	714	751	108.0	2026-04-11
Q14202	IPR057926	PF25561	QRICH1 domain	1062	1175	108.0	2026-04-11
Q14202	IPR021893	PF12012	Domain of unknown function (DUF3504)	1185	1353	108.0	2026-04-11
Q14203	IPR000938	PF01302	CAP-Gly domain	29	93	108.0	2026-04-11
Q14203	IPR022157	PF12455	Dynein associated protein	527	805	108.0	2026-04-11
Q14203	IPR059265	PF26666	Domain of unknown function (DUF8221)	949	1034	108.0	2026-04-11
Q14204	IPR013594	PF08385	Dynein heavy chain, N-terminal region 1	242	832	108.0	2026-04-11
Q14204	IPR013602	PF08393	Dynein heavy chain, N-terminal region 2	1322	1719	108.0	2026-04-11
Q14204	IPR035699	PF12774	Hydrolytic ATP binding site of dynein motor region	1868	2231	108.0	2026-04-11
Q14204	IPR041466	PF17852	Dynein heavy chain AAA lid domain	2424	2549	108.0	2026-04-11
Q14204		PF12775	P-loop containing dynein motor region	2561	2737	108.0	2026-04-11
Q14204	IPR054354	PF22597	Dynein heavy chain, ATPase lid domain	2751	2843	108.0	2026-04-11
Q14204	IPR024317	PF12780	P-loop containing dynein motor region D4	2908	3186	108.0	2026-04-11
Q14204	IPR024743	PF12777	Microtubule-binding stalk of dynein motor	3201	3532	108.0	2026-04-11
Q14204	IPR035706	PF12781	ATP-binding dynein motor region	3561	3780	108.0	2026-04-11
Q14204	IPR004273	PF03028	Dynein heavy chain region D6 P-loop domain	4037	4144	108.0	2026-04-11
Q14204	IPR041658	PF18198	Dynein heavy chain AAA lid domain	4177	4327	108.0	2026-04-11
Q14204	IPR041228	PF18199	Dynein heavy chain C-terminal domain	4334	4644	108.0	2026-04-11
Q14206	IPR006931	PF04847	Calcipressin	21	190	108.0	2026-04-11
Q14207	IPR031442	PF15712	NPAT C terminus	758	1427	108.0	2026-04-11
Q14209	IPR003316	PF02319	E2F/DP family winged-helix DNA-binding domain	131	194	108.0	2026-04-11
Q14209	IPR032198	PF16421	E2F transcription factor CC-MB domain	211	304	108.0	2026-04-11
Q14210	IPR035076	PF00087	Snake toxin and toxin-like protein	21	93	108.0	2026-04-11
Q14213	IPR056621	PF24031	IL27B N-terminal FN3 domain	31	121	108.0	2026-04-11
Q14213	IPR003961	PF00041	Fibronectin type III domain	130	218	108.0	2026-04-11
Q14232	IPR000649	PF01008	Initiation factor 2 subunit family	16	293	108.0	2026-04-11
Q14240	IPR011545	PF00270	DEAD/DEAH box helicase	58	222	108.0	2026-04-11
Q14240	IPR001650	PF00271	Helicase conserved C-terminal domain	260	368	108.0	2026-04-11
Q14241	IPR017923	PF08711	TFIIS helical bundle-like domain	28	76	108.0	2026-04-11
Q14241	IPR010684	PF06881	RNA polymerase II transcription factor SIII (Elongin) subunit A	566	663	108.0	2026-04-11
Q14244	IPR008604	PF05672	MAP7 (E-MAP-115) family	468	617	108.0	2026-04-11
Q14246	IPR049883	PF07645	Calcium-binding EGF domain	33	66	108.0	2026-04-11
Q14246	IPR049883	PF07645	Calcium-binding EGF domain	80	113	108.0	2026-04-11
Q14246	IPR049883	PF07645	Calcium-binding EGF domain	132	170	108.0	2026-04-11
Q14246	IPR049883	PF07645	Calcium-binding EGF domain	172	205	108.0	2026-04-11
Q14246	IPR049883	PF07645	Calcium-binding EGF domain	221	253	108.0	2026-04-11
Q14246	IPR049883	PF07645	Calcium-binding EGF domain	268	307	108.0	2026-04-11
Q14246	IPR000203	PF01825	GPCR proteolysis site, GPS, motif	548	590	108.0	2026-04-11
Q14246	IPR000832	PF00002	7 transmembrane receptor (Secretin family)	601	840	108.0	2026-04-11
Q14247	IPR003134	PF02218	Repeat in HS1/Cortactin	83	117	108.0	2026-04-11
Q14247	IPR003134	PF02218	Repeat in HS1/Cortactin	120	155	108.0	2026-04-11
Q14247	IPR003134	PF02218	Repeat in HS1/Cortactin	157	192	108.0	2026-04-11
Q14247	IPR003134	PF02218	Repeat in HS1/Cortactin	194	228	108.0	2026-04-11
Q14247	IPR003134	PF02218	Repeat in HS1/Cortactin	231	266	108.0	2026-04-11
Q14247	IPR003134	PF02218	Repeat in HS1/Cortactin	268	303	108.0	2026-04-11
Q14247	IPR003134	PF02218	Repeat in HS1/Cortactin	305	330	108.0	2026-04-11
Q14247	IPR001452	PF14604	Variant SH3 domain	499	547	108.0	2026-04-11
Q14249	IPR001604	PF01223	DNA/RNA non-specific endonuclease	61	281	108.0	2026-04-11
Q14254	IPR001107	PF01145	SPFH domain / Band 7 family	6	187	108.0	2026-04-11
Q14257	IPR002048	PF13202	EF hand	66	87	108.0	2026-04-11
Q14257	IPR002048	PF13202	EF hand	192	211	108.0	2026-04-11
Q14257	IPR002048	PF13499	EF-hand domain pair	238	290	108.0	2026-04-11
Q14258	IPR027370	PF13445	RING-type zinc-finger	13	51	108.0	2026-04-11
Q14258	IPR058030	PF25600	TRIM protein coiled-coil region	217	350	108.0	2026-04-11
Q14258	IPR006574	PF13765	SPRY-associated domain	459	506	108.0	2026-04-11
Q14258	IPR003877	PF00622	SPRY domain	512	623	108.0	2026-04-11
Q14289	IPR041390	PF18038	FERM N-terminal domain	39	137	108.0	2026-04-11
Q14289	IPR019748	PF00373	FERM central domain	143	255	108.0	2026-04-11
Q14289	IPR049385	PF21477	FAK1/PYK2, FERM domain C-lobe	267	361	108.0	2026-04-11
Q14289	IPR001245	PF07714	Protein tyrosine and serine/threonine kinase	427	679	108.0	2026-04-11
Q14289	IPR005189	PF03623	Focal adhesion targeting region	870	1000	108.0	2026-04-11
Q14296	IPR010622	PF06743	FAST kinase-like protein, subdomain 1	278	343	108.0	2026-04-11
Q14296	IPR013579	PF08368	FAST kinase-like protein, subdomain 2	355	444	108.0	2026-04-11
Q14296	IPR013584	PF08373	RAP domain	483	536	108.0	2026-04-11
Q14314	IPR002181	PF00147	Fibrinogen beta and gamma chains, C-terminal globular domain	209	435	108.0	2026-04-11
Q14315	IPR001715	PF00307	Calponin homology (CH) domain	37	142	108.0	2026-04-11
Q14315	IPR001715	PF00307	Calponin homology (CH) domain	160	259	108.0	2026-04-11
Q14315	IPR017868	PF00630	Filamin/ABP280 repeat	273	365	108.0	2026-04-11
Q14315	IPR017868	PF00630	Filamin/ABP280 repeat	373	464	108.0	2026-04-11
Q14315	IPR017868	PF00630	Filamin/ABP280 repeat	472	562	108.0	2026-04-11
Q14315	IPR017868	PF00630	Filamin/ABP280 repeat	570	654	108.0	2026-04-11
Q14315	IPR017868	PF00630	Filamin/ABP280 repeat	665	755	108.0	2026-04-11
Q14315	IPR017868	PF00630	Filamin/ABP280 repeat	762	858	108.0	2026-04-11
Q14315	IPR017868	PF00630	Filamin/ABP280 repeat	866	957	108.0	2026-04-11
Q14315	IPR017868	PF00630	Filamin/ABP280 repeat	964	1052	108.0	2026-04-11
Q14315	IPR017868	PF00630	Filamin/ABP280 repeat	1060	1146	108.0	2026-04-11
Q14315	IPR017868	PF00630	Filamin/ABP280 repeat	1153	1240	108.0	2026-04-11
Q14315	IPR017868	PF00630	Filamin/ABP280 repeat	1248	1341	108.0	2026-04-11
Q14315	IPR017868	PF00630	Filamin/ABP280 repeat	1348	1434	108.0	2026-04-11
Q14315	IPR017868	PF00630	Filamin/ABP280 repeat	1441	1530	108.0	2026-04-11
Q14315	IPR017868	PF00630	Filamin/ABP280 repeat	1538	1627	108.0	2026-04-11
Q14315	IPR017868	PF00630	Filamin/ABP280 repeat	1634	1731	108.0	2026-04-11
Q14315	IPR017868	PF00630	Filamin/ABP280 repeat	1797	1850	108.0	2026-04-11
Q14315	IPR017868	PF00630	Filamin/ABP280 repeat	1859	1943	108.0	2026-04-11
Q14315	IPR017868	PF00630	Filamin/ABP280 repeat	1958	2030	108.0	2026-04-11
Q14315	IPR017868	PF00630	Filamin/ABP280 repeat	2039	2125	108.0	2026-04-11
Q14315	IPR017868	PF00630	Filamin/ABP280 repeat	2238	2303	108.0	2026-04-11
Q14315	IPR017868	PF00630	Filamin/ABP280 repeat	2313	2398	108.0	2026-04-11
Q14315	IPR017868	PF00630	Filamin/ABP280 repeat	2407	2493	108.0	2026-04-11
Q14315	IPR017868	PF00630	Filamin/ABP280 repeat	2503	2589	108.0	2026-04-11
Q14315	IPR017868	PF00630	Filamin/ABP280 repeat	2633	2721	108.0	2026-04-11
Q14318	IPR001179	PF00254	FKBP-type peptidyl-prolyl cis-trans isomerase	114	201	108.0	2026-04-11
Q14318		PF13432	Tetratricopeptide repeat	278	339	108.0	2026-04-11
Q14320	IPR048337	PF04921	XAP5, circadian clock regulator C-terminal domain	197	337	108.0	2026-04-11
Q14324	IPR040849	PF18362	Tri-helix bundle domain	213	246	108.0	2026-04-11
Q14324	IPR013098	PF07679	Immunoglobulin I-set domain	258	333	108.0	2026-04-11
Q14324	IPR013098	PF07679	Immunoglobulin I-set domain	348	423	108.0	2026-04-11
Q14324	IPR013098	PF07679	Immunoglobulin I-set domain	441	511	108.0	2026-04-11
Q14324	IPR013098	PF07679	Immunoglobulin I-set domain	552	635	108.0	2026-04-11
Q14324	IPR003961	PF00041	Fibronectin type III domain	640	728	108.0	2026-04-11
Q14324	IPR003961	PF00041	Fibronectin type III domain	738	822	108.0	2026-04-11
Q14324	IPR013098	PF07679	Immunoglobulin I-set domain	852	929	108.0	2026-04-11
Q14324	IPR003961	PF00041	Fibronectin type III domain	935	1015	108.0	2026-04-11
Q14324	IPR013098	PF07679	Immunoglobulin I-set domain	1048	1137	108.0	2026-04-11
Q14330	IPR000276	PF00001	7 transmembrane receptor (rhodopsin family)	40	286	108.0	2026-04-11
Q14331	IPR010414	PF06229	FRG1-like domain	68	256	108.0	2026-04-11
Q14332	IPR020067	PF01392	Fz domain	39	144	108.0	2026-04-11
Q14332	IPR000539	PF01534	Frizzled/Smoothened family membrane region	235	554	108.0	2026-04-11
Q14344	IPR001019	PF00503	G-protein alpha subunit	28	366	108.0	2026-04-11
Q14353		PF27704	Guanidinoacetate N-methyltransferase	8	235	108.0	2026-04-11
Q14376	IPR016040	PF16363	GDP-mannose 4,6 dehydratase	6	332	108.0	2026-04-11
Q14390		PF01019	Gamma-glutamyltranspeptidase	1	218	108.0	2026-04-11
Q14392	IPR000372	PF01462	Leucine rich repeat N-terminal domain	21	48	108.0	2026-04-11
Q14392	IPR001611	PF13855	Leucine rich repeat	52	109	108.0	2026-04-11
Q14392	IPR001611	PF13855	Leucine rich repeat	149	209	108.0	2026-04-11
Q14392	IPR001611	PF13855	Leucine rich repeat	316	375	108.0	2026-04-11
Q14392	IPR001611	PF13855	Leucine rich repeat	385	421	108.0	2026-04-11
Q14392	IPR001611	PF13855	Leucine rich repeat	516	573	108.0	2026-04-11
Q14393	IPR000294	PF00594	Vitamin K-dependent carboxylation/gamma-carboxyglutamic (GLA) domain	53	92	108.0	2026-04-11
Q14393	IPR026823	PF12662	Complement Clr-like EGF-like	177	200	108.0	2026-04-11
Q14393	IPR013032	PF12661	Human growth factor-like EGF	210	227	108.0	2026-04-11
Q14393	IPR049883	PF07645	Calcium-binding EGF domain	238	263	108.0	2026-04-11
Q14393	IPR001791	PF00054	Laminin G domain	325	452	108.0	2026-04-11
Q14393	IPR001791	PF02210	Laminin G domain	558	649	108.0	2026-04-11
Q14397	IPR001347	PF22645	Glucokinase regulatory protein N-terminal SIS domain	85	195	108.0	2026-04-11
Q14397	IPR054017	PF22198	Glucokinase regulatory protein, second SIS domain	307	496	108.0	2026-04-11
Q14397		PF20741	C-terminal lid domain of glucokinase regulatory protein	502	601	108.0	2026-04-11
Q14406	IPR001400	PF00103	Somatotropin hormone family	9	220	108.0	2026-04-11
Q14409	IPR018484	PF00370	FGGY family of carbohydrate kinases, N-terminal domain	13	266	108.0	2026-04-11
Q14409	IPR018485	PF02782	FGGY family of carbohydrate kinases, C-terminal domain	276	466	108.0	2026-04-11
Q14410	IPR018484	PF00370	FGGY family of carbohydrate kinases, N-terminal domain	16	266	108.0	2026-04-11
Q14410	IPR018485	PF02782	FGGY family of carbohydrate kinases, C-terminal domain	276	466	108.0	2026-04-11
Q14416	IPR001828	PF01094	Receptor family ligand binding region	61	458	108.0	2026-04-11
Q14416	IPR011500	PF07562	Nine Cysteines Domain of family 3 GPCR	496	546	108.0	2026-04-11
Q14416	IPR017978	PF00003	7 transmembrane sweet-taste receptor of 3 GCPR	562	813	108.0	2026-04-11
Q14432	IPR002073	PF00233	3'5'-cyclic nucleotide phosphodiesterase	751	1015	108.0	2026-04-11
Q14435	IPR001173	PF00535	Glycosyl transferase family 2	188	374	108.0	2026-04-11
Q14435	IPR000772	PF00652	Ricin-type beta-trefoil lectin domain	506	627	108.0	2026-04-11
Q14439	IPR000276	PF00001	7 transmembrane receptor (rhodopsin family)	58	319	108.0	2026-04-11
Q14442	IPR019328	PF10181	GPI-GlcNAc transferase complex, PIG-H component	89	158	108.0	2026-04-11
Q14444	IPR041637	PF18293	Caprin-1 dimerization domain	132	247	108.0	2026-04-11
Q14444	IPR022070	PF12287	Cytoplasmic activation/proliferation-associated protein-1 C term	359	685	108.0	2026-04-11
Q14449		PF21989	RA like domain	106	191	108.0	2026-04-11
Q14449	IPR001849	PF00169	PH domain	236	340	108.0	2026-04-11
Q14449	IPR015042	PF08947	BPS (Between PH and SH2)	369	414	108.0	2026-04-11
Q14449	IPR000980	PF00017	SH2 domain	439	520	108.0	2026-04-11
Q14451		PF21989	RA like domain	100	185	108.0	2026-04-11
Q14451	IPR001849	PF00169	PH domain	231	335	108.0	2026-04-11
Q14451	IPR015042	PF08947	BPS (Between PH and SH2)	365	411	108.0	2026-04-11
Q14451	IPR000980	PF00017	SH2 domain	431	512	108.0	2026-04-11
Q14457	IPR029318	PF15285	Beclin-1 BH3 domain, Bcl-2-interacting	105	129	108.0	2026-04-11
Q14457	IPR041691	PF17675	Apg6 coiled-coil region	135	261	108.0	2026-04-11
Q14457	IPR040455	PF04111	Apg6 BARA domain	264	445	108.0	2026-04-11
Q14469	IPR011598	PF00010	Helix-loop-helix DNA-binding domain	35	92	108.0	2026-04-11
Q14469	IPR003650	PF07527	Hairy Orange	109	148	108.0	2026-04-11
Q14493	IPR029344	PF15247	Histone RNA hairpin-binding protein RNA-binding domain	130	199	108.0	2026-04-11
Q14494	IPR004826	PF03131	bZIP Maf transcription factor	626	717	108.0	2026-04-11
Q14498	IPR000504	PF00076	RNA recognition motif	155	219	108.0	2026-04-11
Q14498	IPR000504	PF00076	RNA recognition motif	252	321	108.0	2026-04-11
Q14498	IPR029123	PF15519	linker between RRM2 and RRM3 domains in RBM39 protein	341	442	108.0	2026-04-11
Q14500	IPR013673	PF08466	Inward rectifier potassium channel N-terminal	3	46	108.0	2026-04-11
Q14500	IPR040445	PF01007	Inward rectifier potassium channel transmembrane domain	47	187	108.0	2026-04-11
Q14500	IPR041647	PF17655	Inward rectifier potassium channel C-terminal domain	194	365	108.0	2026-04-11
Q14507	IPR023412	PF00074	Pancreatic ribonuclease	31	128	108.0	2026-04-11
Q14508	IPR008197	PF00095	WAP-type (Whey Acidic Protein) 'four-disulfide core'	32	73	108.0	2026-04-11
Q14508	IPR008197	PF00095	WAP-type (Whey Acidic Protein) 'four-disulfide core'	76	122	108.0	2026-04-11
Q14511	IPR001452	PF14604	Variant SH3 domain	10	61	108.0	2026-04-11
Q14511	IPR014928	PF08824	Serine rich protein interaction domain	404	559	108.0	2026-04-11
Q14511	IPR021901	PF12026	Crk-Associated Substrate C-terminal domain	621	828	108.0	2026-04-11
Q14512	IPR010510	PF06473	FGF binding protein 1 (FGF-BP1)	8	231	108.0	2026-04-11
Q14515	IPR015369	PF09289	Follistatin/Osteonectin-like EGF domain	433	454	108.0	2026-04-11
Q14515	IPR002350	PF07648	Kazal-type serine protease inhibitor domain	461	509	108.0	2026-04-11
Q14515	IPR019577	PF10591	Secreted protein acidic and rich in cysteine Ca binding region	513	650	108.0	2026-04-11
Q14517	IPR002126	PF00028	Cadherin domain	154	248	108.0	2026-04-11
Q14517	IPR002126	PF00028	Cadherin domain	468	558	108.0	2026-04-11
Q14517	IPR002126	PF00028	Cadherin domain	724	811	108.0	2026-04-11
Q14517	IPR002126	PF00028	Cadherin domain	828	917	108.0	2026-04-11
Q14517	IPR002126	PF00028	Cadherin domain	932	1022	108.0	2026-04-11
Q14517	IPR002126	PF00028	Cadherin domain	1041	1130	108.0	2026-04-11
Q14517	IPR002126	PF00028	Cadherin domain	1147	1236	108.0	2026-04-11
Q14517	IPR002126	PF00028	Cadherin domain	1266	1344	108.0	2026-04-11
Q14517	IPR002126	PF00028	Cadherin domain	1387	1440	108.0	2026-04-11
Q14517	IPR002126	PF00028	Cadherin domain	1461	1552	108.0	2026-04-11
Q14517	IPR002126	PF00028	Cadherin domain	1567	1658	108.0	2026-04-11
Q14517	IPR002126	PF00028	Cadherin domain	1672	1755	108.0	2026-04-11
Q14517	IPR002126	PF00028	Cadherin domain	1791	1867	108.0	2026-04-11
Q14517	IPR002126	PF00028	Cadherin domain	1895	1966	108.0	2026-04-11
Q14517	IPR002126	PF00028	Cadherin domain	1984	2070	108.0	2026-04-11
Q14517	IPR002126	PF00028	Cadherin domain	2093	2174	108.0	2026-04-11
Q14517	IPR002126	PF00028	Cadherin domain	2187	2266	108.0	2026-04-11
Q14517	IPR002126	PF00028	Cadherin domain	2288	2381	108.0	2026-04-11
Q14517	IPR002126	PF00028	Cadherin domain	2395	2482	108.0	2026-04-11
Q14517	IPR002126	PF00028	Cadherin domain	2497	2585	108.0	2026-04-11
Q14517	IPR002126	PF00028	Cadherin domain	2601	2694	108.0	2026-04-11
Q14517	IPR002126	PF00028	Cadherin domain	2708	2799	108.0	2026-04-11
Q14517	IPR002126	PF00028	Cadherin domain	2814	2909	108.0	2026-04-11
Q14517	IPR002126	PF00028	Cadherin domain	2923	3013	108.0	2026-04-11
Q14517	IPR002126	PF00028	Cadherin domain	3031	3112	108.0	2026-04-11
Q14517	IPR002126	PF00028	Cadherin domain	3130	3221	108.0	2026-04-11
Q14517	IPR002126	PF00028	Cadherin domain	3237	3326	108.0	2026-04-11
Q14517	IPR002126	PF00028	Cadherin domain	3340	3430	108.0	2026-04-11
Q14517	IPR002126	PF00028	Cadherin domain	3445	3535	108.0	2026-04-11
Q14517	IPR001791	PF02210	Laminin G domain	3859	3985	108.0	2026-04-11
Q14517	IPR000742	PF00008	EGF-like domain	4017	4046	108.0	2026-04-11
Q14517	IPR000742	PF00008	EGF-like domain	4093	4123	108.0	2026-04-11
Q14520	IPR000742	PF00008	EGF-like domain	77	106	108.0	2026-04-11
Q14520	IPR000742	PF00008	EGF-like domain	154	185	108.0	2026-04-11
Q14520	IPR000001	PF00051	Kringle domain	194	276	108.0	2026-04-11
